avg_rating,geek_rating,num_voters,rank,release_date,title,url
6.65,6.15,1695.0,1722,2007,The Battle for Hill 218,/boardgame/32484/battle-hill-218
6.94,6.15,1053.0,1723,2012,Noblemen,/boardgame/128931/noblemen
6.53,6.15,2523.0,1724,2005,Khet: The Laser Game,/boardgame/16991/khet-laser-game
6.45,6.149,2912.0,1725,2001,Dragon's Gold,/boardgame/1042/dragons-gold
6.48,6.148,2644.0,1726,2011,Cargo Noir,/boardgame/90305/cargo-noir
6.73,6.148,1454.0,1727,2014,Lost Legacy: Flying Garden,/boardgame/158340/lost-legacy-flying-garden
6.36,6.121,3657.0,1808,1997,Mississippi Queen,/boardgame/256/mississippi-queen
6.7,6.121,1473.0,1809,2016,My First Stone Age,/boardgame/191004/my-first-stone-age
6.61,6.121,1649.0,1810,2009,Masters Gallery,/boardgame/40381/masters-gallery
6.9,6.121,1029.0,1811,2012,VivaJava: The Coffee Game,/boardgame/103660/vivajava-coffee-game
6.72,6.121,1513.0,1812,1979,Circus Maximus,/boardgame/244/circus-maximus
6.85,6.121,1124.0,1813,2009,Priests of Ra,/boardgame/59753/priests-ra
6.55,6.12,1905.0,1814,2016,Fuji Flush,/boardgame/203430/fuji-flush
7.62,6.119,575.0,1815,2017,Black Sonata,/boardgame/231218/black-sonata
6.83,6.119,1220.0,1816,1979,Big Boggle,/boardgame/10550/big-boggle
6.82,6.118,1132.0,1817,1991,Outpost,/boardgame/1491/outpost
6.81,6.117,1293.0,1818,2013,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,/boardgame/127127/lord-rings-fellowship-ring-deck-building-game
6.75,6.117,1369.0,1819,2016,Evolution: The Beginning,/boardgame/201248/evolution-beginning
7.16,6.116,830.0,1820,1981,Storm over Arnhem,/boardgame/1423/storm-over-arnhem
7.24,6.116,785.0,1821,2017,Pixie Queen,/boardgame/200890/pixie-queen
7.0,6.115,1065.0,1822,2015,Salem 1692,/boardgame/175549/salem-1692
7.32,6.115,855.0,1823,2017,The Thing: Infection at Outpost 31,/boardgame/226634/thing-infection-outpost-31
6.85,6.114,1110.0,1824,2002,Viva Topo!,/boardgame/8195/viva-topo
7.21,6.113,755.0,1825,2017,Seikatsu,/boardgame/216428/seikatsu
6.93,6.113,985.0,1826,2015,Ships,/boardgame/153737/ships
6.6,6.112,1734.0,1827,2002,10 Days in Europe,/boardgame/5867/10-days-europe
6.54,6.088,1805.0,1908,2006,Iliad,/boardgame/21654/iliad
6.75,6.088,1198.0,1909,2012,Africana,/boardgame/118000/africana
9.07,6.088,299.0,1910,2019,Aeon's End: The New Age,/boardgame/270633/aeons-end-new-age
6.54,6.088,1762.0,1911,2000,Ivanhoe,/boardgame/883/ivanhoe
7.2,6.087,807.0,1912,2017,Bargain Quest,/boardgame/223740/bargain-quest
6.47,6.087,2087.0,1913,2008,Sushizock im Gockelwok,/boardgame/37400/sushizock-im-gockelwok
6.59,6.087,1618.0,1914,2012,Cardline: Animals,/boardgame/130882/cardline-animals
7.12,6.087,835.0,1915,2017,Campy Creatures,/boardgame/214396/campy-creatures
7.19,6.086,714.0,1916,2013,Carnival Zombie,/boardgame/140343/carnival-zombie
6.37,6.086,4508.0,1917,2011,Star Fluxx,/boardgame/102104/star-fluxx
7.02,6.086,841.0,1918,2016,Bohnanza: The Duel,/boardgame/205867/bohnanza-duel
6.83,6.086,1045.0,1919,2015,The Builders: Antiquity,/boardgame/161226/builders-antiquity
6.7,6.085,1742.0,1920,2015,Virus!,/boardgame/180020/virus
6.99,6.085,839.0,1921,1999,Bus,/boardgame/552/bus
6.82,6.085,1024.0,1922,2010,Norenberc,/boardgame/75091/norenberc
6.4,6.085,2807.0,1923,2005,Pentago,/boardgame/19841/pentago
7.08,6.085,828.0,1924,2010,Invasion from Outer Space: The Martian Game,/boardgame/42939/invasion-outer-space-martian-game
7.02,6.084,806.0,1925,2013,Archon: Glory & Machination,/boardgame/139033/archon-glory-machination
6.61,6.083,1477.0,1926,1999,Rheinländer,/boardgame/111/rheinlander
6.95,6.083,874.0,1927,1999,Die Siedler von Nürnberg,/boardgame/189/die-siedler-von-nurnberg
7.23,6.388,1469.0,1148,2016,Legendary Encounters: A Firefly Deck Building Game,/boardgame/195571/legendary-encounters-firefly-deck-building-game
6.93,6.388,2182.0,1149,2013,The Great Heartland Hauling Co.,/boardgame/111417/great-heartland-hauling-co
6.83,6.387,2711.0,1150,2014,Beasty Bar,/boardgame/165950/beasty-bar
7.01,6.387,1833.0,1151,2008,Steel Driver,/boardgame/37387/steel-driver
7.23,6.385,1395.0,1152,2010,Prêt-à-Porter,/boardgame/87890/pret-porter
6.52,6.384,23869.0,1153,2002,BANG!,/boardgame/3955/bang
8.35,6.384,683.0,1154,2014,Unconditional Surrender! World War 2 in Europe,/boardgame/61487/unconditional-surrender-world-war-2-europe
6.97,6.383,2025.0,1155,2011,Evo (second edition),/boardgame/107255/evo-second-edition
6.58,6.383,7695.0,1156,2002,Pirate's Cove,/boardgame/2987/pirates-cove
8.02,6.383,1005.0,1157,2017,Folklore: The Affliction,/boardgame/159504/folklore-affliction
7.46,6.383,1343.0,1158,2019,Call to Adventure,/boardgame/238992/call-adventure
7.06,6.382,1674.0,1159,2008,Diamonds Club,/boardgame/37907/diamonds-club
7.65,6.382,1086.0,1160,2018,Heroes of Terrinoth,/boardgame/254591/heroes-terrinoth
7.18,6.381,1508.0,1161,2016,New Bedford,/boardgame/157413/new-bedford
7.65,6.381,950.0,1162,1992,Breakout: Normandy,/boardgame/730/breakout-normandy
6.69,6.381,6386.0,1163,2001,Risk 2210 A.D.,/boardgame/1829/risk-2210-d
6.55,6.381,8034.0,1164,2005,Pickomino,/boardgame/15818/pickomino
6.89,6.38,2286.0,1165,1999,Big City,/boardgame/70/big-city
7.86,6.801,1648.0,568,2014,Wir sind das Volk!,/boardgame/165401/wir-sind-das-volk
7.05,6.801,7267.0,569,2006,Blue Moon City,/boardgame/21882/blue-moon-city
7.14,6.799,5515.0,570,2016,Kanagawa,/boardgame/200147/kanagawa
7.03,6.799,7738.0,571,2004,Jambo,/boardgame/12002/jambo
7.78,6.798,1770.0,572,2011,Telestrations: 12 Player Party Pack,/boardgame/153016/telestrations-12-player-party-pack
7.95,6.798,1929.0,573,2018,Zombicide: Green Horde,/boardgame/224710/zombicide-green-horde
7.32,6.798,3560.0,574,2017,Dragon Castle,/boardgame/232219/dragon-castle
7.4,6.796,2790.0,575,2010,Age of Industry,/boardgame/65901/age-industry
7.35,6.795,3426.0,576,2014,Smash Up: Science Fiction Double Feature,/boardgame/151004/smash-science-fiction-double-feature
6.99,6.795,11433.0,577,2010,Space Hulk: Death Angel – The Card Game,/boardgame/71721/space-hulk-death-angel-card-game
7.09,6.793,7033.0,578,2015,XCOM: The Board Game,/boardgame/163602/xcom-board-game
7.11,6.793,5403.0,579,2013,Spyrium,/boardgame/137269/spyrium
6.94,6.792,12169.0,580,2005,Wits & Wagers,/boardgame/20100/wits-wagers
7.14,6.791,4834.0,581,2004,Reef Encounter,/boardgame/12962/reef-encounter
7.21,6.79,4293.0,582,2018,Reef,/boardgame/244228/reef
7.07,6.787,6379.0,583,2009,Finca,/boardgame/40628/finca
7.17,6.787,4495.0,584,2014,Lords of Xidit,/boardgame/156566/lords-xidit
7.47,6.785,2759.0,585,1908,Bridge,/boardgame/2181/bridge
7.63,6.783,2167.0,586,2007,Heroscape Master Set: Swarm of the Marro,/boardgame/27976/heroscape-master-set-swarm-marro
6.9,6.783,20435.0,587,2000,Blokus,/boardgame/2453/blokus
7.25,6.781,3921.0,588,2014,Hyperborea,/boardgame/119788/hyperborea
6.74,6.339,3057.0,1245,2003,Mare Nostrum,/boardgame/3931/mare-nostrum
6.51,6.338,7449.0,1246,2004,Niagara,/boardgame/13308/niagara
6.73,6.337,2863.0,1247,2005,Fjords,/boardgame/15511/fjords
6.81,6.337,2398.0,1248,2017,New York Slice,/boardgame/208895/new-york-slice
7.7,6.337,972.0,1249,1962,Strat-O-Matic Baseball,/boardgame/2251/strat-o-matic-baseball
7.88,6.335,848.0,1250,2016,V-Commandos,/boardgame/163474/v-commandos
6.66,6.335,3533.0,1251,2002,Odin's Ravens,/boardgame/4396/odins-ravens
6.59,6.334,4535.0,1252,2007,Felicity: The Cat in the Sack,/boardgame/32125/felicity-cat-sack
7.12,6.333,1380.0,1253,2017,Unlock! The House on the Hill,/boardgame/230303/unlock-house-hill
6.6,6.333,4467.0,1254,2009,The Adventurers: The Temple of Chac,/boardgame/43868/adventurers-temple-chac
6.65,6.332,3766.0,1255,2007,Cold War: CIA vs KGB,/boardgame/24742/cold-war-cia-vs-kgb
6.94,6.332,1802.0,1256,2006,Perikles,/boardgame/21954/perikles
7.14,6.332,1484.0,1257,2015,Love Letter: The Hobbit – The Battle of the Five Armies,/boardgame/169611/love-letter-hobbit-battle-five-armies
7.58,6.332,1009.0,1258,2015,Fireteam Zero,/boardgame/149776/fireteam-zero
6.79,6.331,2588.0,1259,2016,Hit Z Road,/boardgame/176083/hit-z-road
6.94,6.33,1758.0,1260,2010,Seeland,/boardgame/63759/seeland
8.4,6.33,571.0,1261,2017,High Frontier (Third Edition),/boardgame/172737/high-frontier-third-edition
6.55,6.329,6308.0,1262,1995,The Great Dalmuti,/boardgame/929/great-dalmuti
6.85,6.328,2134.0,1263,2007,Château Roquefort,/boardgame/28089/chateau-roquefort
7.38,6.701,2312.0,681,2016,Automobiles,/boardgame/180680/automobiles
7.05,6.7,4524.0,682,2010,The Speicherstadt,/boardgame/66505/speicherstadt
7.38,6.699,2919.0,683,2017,Unfair,/boardgame/179172/unfair
7.08,6.698,4162.0,684,2016,Fabled Fruit,/boardgame/203427/fabled-fruit
7.45,6.696,2240.0,685,1996,Netrunner,/boardgame/1301/netrunner
6.85,6.696,11070.0,686,1980,Can't Stop,/boardgame/41/cant-stop
7.12,6.694,4232.0,687,1991,History of the World,/boardgame/224/history-world
7.23,6.694,3645.0,688,2007,Tide of Iron,/boardgame/22825/tide-iron
7.03,6.694,5836.0,689,1850,Mahjong,/boardgame/2093/mahjong
7.47,6.693,2208.0,690,2017,My Little Scythe,/boardgame/226320/my-little-scythe
6.98,6.692,7912.0,691,2010,Dungeons & Dragons: Castle Ravenloft Board Game,/boardgame/59946/dungeons-dragons-castle-ravenloft-board-game
7.73,6.692,1575.0,692,2001,Wilderness War,/boardgame/1822/wilderness-war
7.11,6.691,3943.0,693,2012,Rex: Final Days of an Empire,/boardgame/104363/rex-final-days-empire
6.94,6.689,6742.0,694,2010,Mr. Jack Pocket,/boardgame/72287/mr-jack-pocket
7.08,6.687,4369.0,695,2012,Wiz-War (eighth edition),/boardgame/104710/wiz-war-eighth-edition
7.67,6.687,1902.0,696,2017,Feudum,/boardgame/163839/feudum
7.32,6.686,2670.0,697,2010,Battles of Westeros,/boardgame/67492/battles-westeros
7.52,6.685,2087.0,698,2017,Wasteland Express Delivery Service,/boardgame/195560/wasteland-express-delivery-service
7.98,6.682,1424.0,699,2018,The City of Kings,/boardgame/207243/city-kings
7.1,6.68,3853.0,700,1999,Vinci,/boardgame/60/vinci
7.52,6.501,1289.0,946,2017,Riverboat,/boardgame/227515/riverboat
7.62,6.501,1161.0,947,2012,Wallenstein (second edition),/boardgame/109125/wallenstein-second-edition
7.24,6.5,1726.0,948,2014,Murano,/boardgame/163413/murano
7.42,6.5,1470.0,949,2010,High Frontier,/boardgame/47055/high-frontier
7.2,6.499,2361.0,950,2018,Tiny Epic Zombies,/boardgame/244536/tiny-epic-zombies
7.02,6.499,2788.0,951,2011,Yomi,/boardgame/43022/yomi
7.6,6.497,1213.0,952,2015,Stronghold (2nd edition),/boardgame/179460/stronghold-2nd-edition
8.02,6.497,941.0,953,2007,Advanced Squad Leader: Starter Kit #3,/boardgame/20542/advanced-squad-leader-starter-kit-3
6.77,6.497,5214.0,954,2008,Say Anything,/boardgame/33604/say-anything
6.93,6.495,3148.0,955,2010,Escape from the Aliens in Outer Space,/boardgame/82168/escape-aliens-outer-space
7.11,6.495,2075.0,956,2017,Unlock! The Formula,/boardgame/216091/unlock-formula
6.86,6.494,3774.0,957,2001,Wyatt Earp,/boardgame/878/wyatt-earp
6.78,6.494,5054.0,958,2013,Room 25,/boardgame/127024/room-25
7.3,6.493,1627.0,959,2017,Sentient,/boardgame/223855/sentient
6.81,6.493,4792.0,960,1999,The Starfarers of Catan,/boardgame/1897/starfarers-catan
6.9,6.492,3061.0,961,2012,Le Havre: The Inland Port,/boardgame/129051/le-havre-inland-port
6.71,6.492,6648.0,962,2010,Timeline: Inventions,/boardgame/85256/timeline-inventions
6.71,6.492,6783.0,963,2015,The Game,/boardgame/173090/game
6.69,6.491,7194.0,964,2000,Cartagena,/boardgame/826/cartagena
7.05,6.491,2333.0,965,1997,Löwenherz,/boardgame/66/lowenherz
6.7,6.491,8285.0,966,1810,Poker,/boardgame/1115/poker
6.5,6.186,3186.0,1626,2000,Hera and Zeus,/boardgame/638/hera-and-zeus
7.16,6.186,972.0,1627,2013,Pixel Tactics 2,/boardgame/137423/pixel-tactics-2
6.62,6.186,2126.0,1628,2009,Word on the Street,/boardgame/40990/word-street
6.57,6.185,2442.0,1629,2010,Mystery Express,/boardgame/65907/mystery-express
6.83,6.185,1438.0,1630,2001,Capitol,/boardgame/1155/capitol
6.33,6.184,10805.0,1631,1977,Rummikub,/boardgame/811/rummikub
6.45,6.184,3641.0,1632,2005,Friday the 13th,/boardgame/17025/friday-13th
7.67,6.184,614.0,1633,2018,Werewords Deluxe Edition,/boardgame/245422/werewords-deluxe-edition
7.38,6.184,835.0,1634,2012,Dungeon Command: Heart of Cormyr,/boardgame/124965/dungeon-command-heart-cormyr
6.53,6.183,3787.0,1635,2015,Epic Card Game,/boardgame/175621/epic-card-game
7.11,6.183,1014.0,1636,2016,Tempel des Schreckens,/boardgame/206915/tempel-des-schreckens
6.71,6.183,1702.0,1637,2014,VivaJava: The Coffee Game: The Dice Game,/boardgame/139899/vivajava-coffee-game-dice-game
6.75,6.183,1652.0,1638,2012,Strike,/boardgame/123570/strike
6.53,6.183,2610.0,1639,1999,Money!,/boardgame/125/money
6.43,6.182,4110.0,1640,1997,Caesar & Cleopatra,/boardgame/132/caesar-cleopatra
6.42,6.181,4810.0,1641,1984,Balderdash,/boardgame/163/balderdash
7.84,6.181,570.0,1642,2013,The Guns of Gettysburg,/boardgame/36400/guns-gettysburg
7.26,6.181,947.0,1643,2019,On Tour,/boardgame/251412/tour
8.2,6.18,465.0,1644,2019,City of the Big Shoulders,/boardgame/214880/city-big-shoulders
6.71,6.18,2240.0,1645,2017,First Martians: Adventures on the Red Planet,/boardgame/192455/first-martians-adventures-red-planet
7.71,6.884,2492.0,466,2018,Stuffed Fables,/boardgame/233312/stuffed-fables
7.88,6.883,2327.0,467,2018,Arkham Horror (Third Edition),/boardgame/257499/arkham-horror-third-edition
7.04,6.881,15458.0,468,2008,Formula D,/boardgame/37904/formula-d
7.81,6.88,2216.0,469,2004,Advanced Squad Leader: Starter Kit #1,/boardgame/9823/advanced-squad-leader-starter-kit-1
7.07,6.879,31641.0,470,2004,Betrayal at House on the Hill,/boardgame/10547/betrayal-house-hill
7.32,6.877,4074.0,471,2016,Exit: The Game – The Pharaoh's Tomb,/boardgame/203416/exit-game-pharaohs-tomb
7.03,6.877,14291.0,472,2012,Escape: The Curse of the Temple,/boardgame/113294/escape-curse-temple
7.19,6.875,5899.0,473,2005,Vegas Showdown,/boardgame/15364/vegas-showdown
7.37,6.875,4559.0,474,2015,Ashes: Rise of the Phoenixborn,/boardgame/167400/ashes-rise-phoenixborn
8.22,6.874,1426.0,475,2014,Summoner Wars: Alliances Master Set,/boardgame/158889/summoner-wars-alliances-master-set
7.74,6.874,2109.0,476,2013,Cuba Libre,/boardgame/111799/cuba-libre
7.27,6.874,4950.0,477,2015,Steampunk Rally,/boardgame/162007/steampunk-rally
7.11,6.874,7905.0,478,2012,Las Vegas,/boardgame/117959/las-vegas
8.0,6.872,1642.0,479,2007,Napoleon's Triumph,/boardgame/18098/napoleons-triumph
8.4,6.872,1282.0,480,2019,Aeon's End: Legacy,/boardgame/241451/aeons-end-legacy
7.03,6.869,16881.0,481,2012,Tokaido,/boardgame/123540/tokaido
7.08,6.869,8748.0,482,2011,Eminent Domain,/boardgame/68425/eminent-domain
7.53,6.868,2910.0,483,2008,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,/boardgame/24800/conflict-heroes-awakening-bear-russia-1941-42
7.53,6.868,3020.0,484,2016,Love Letter Premium,/boardgame/196326/love-letter-premium
7.14,6.866,6709.0,485,1995,Medici,/boardgame/46/medici
7.54,6.865,2903.0,486,2016,Black Orchestra,/boardgame/156858/black-orchestra
7.91,6.304,700.0,1328,2018,Renegade,/boardgame/170604/renegade
7.1,6.302,1292.0,1329,1992,Confusion:  Espionage and Deception in the Cold War,/boardgame/2961/confusion-espionage-and-deception-cold-war
6.71,6.302,2735.0,1330,2007,Marrakech,/boardgame/29223/marrakech
6.57,6.302,4605.0,1331,2007,Cutthroat Caverns,/boardgame/28259/cutthroat-caverns
6.54,6.301,11782.0,1332,2007,Talisman (Revised 4th Edition),/boardgame/27627/talisman-revised-4th-edition
6.94,6.301,1678.0,1333,2011,Drum Roll,/boardgame/86246/drum-roll
7.28,6.301,1098.0,1334,2007,Wings of War: Deluxe Set,/boardgame/31552/wings-war-deluxe-set
8.08,6.301,614.0,1335,2015,BattleCON: Fate of Indines,/boardgame/162388/battlecon-fate-indines
6.78,6.301,2328.0,1336,2015,Treasure Hunter,/boardgame/182189/treasure-hunter
6.92,6.3,1763.0,1337,2012,Wits & Wagers Party,/boardgame/123239/wits-wagers-party
6.94,6.3,1660.0,1338,2015,Adventure Land,/boardgame/183231/adventure-land
6.92,6.3,1709.0,1339,2008,Wealth of Nations,/boardgame/32666/wealth-nations
6.92,6.299,1740.0,1340,2006,Hermagor,/boardgame/25224/hermagor
7.62,6.298,964.0,1341,2018,Maximum Apocalypse,/boardgame/188547/maximum-apocalypse
6.78,6.298,2510.0,1342,2015,Cthulhu Realms,/boardgame/179303/cthulhu-realms
6.93,6.298,1787.0,1343,2014,Zombie 15',/boardgame/144826/zombie-15
7.21,6.298,1353.0,1344,2011,The Red Dragon Inn 3,/boardgame/66510/red-dragon-inn-3
6.72,6.298,2750.0,1345,2009,My First Carcassonne,/boardgame/41010/my-first-carcassonne
7.19,6.296,1192.0,1346,2014,Carcassonne: Gold Rush,/boardgame/163370/carcassonne-gold-rush
6.94,6.296,1628.0,1347,2010,Wits & Wagers Family,/boardgame/66588/wits-wagers-family
6.78,6.296,2222.0,1348,2003,The Bridges of Shangri-La,/boardgame/8190/bridges-shangri-la
7.12,5.945,568.0,2501,2013,Battle For Souls,/boardgame/123160/battle-souls
7.0,5.944,565.0,2502,2016,Papà Paolo,/boardgame/195867/papa-paolo
7.65,5.944,358.0,2503,2016,Dungeons & Dragons Dice Masters: Faerûn Under Siege,/boardgame/183572/dungeons-dragons-dice-masters-faerun-under-siege
7.03,5.944,541.0,2504,2016,Escape the Room: Secret of Dr. Gravely's Retreat,/boardgame/199493/escape-room-secret-dr-gravelys-retreat
7.31,5.944,424.0,2505,2018,Let's Make a Bus Route,/boardgame/251053/lets-make-bus-route
7.27,5.943,469.0,2506,2019,Ragusa,/boardgame/253635/ragusa
6.27,5.943,2009.0,2507,2003,Battleball,/boardgame/6795/battleball
6.76,6.26,1962.0,1429,2008,Sylla,/boardgame/35761/sylla
7.36,6.26,918.0,1430,2016,City of Iron: Second Edition,/boardgame/195503/city-iron-second-edition
7.09,6.259,1209.0,1431,2012,New Amsterdam,/boardgame/128898/new-amsterdam
7.56,6.259,793.0,1432,2001,Funkenschlag,/boardgame/12166/funkenschlag
7.07,6.258,1353.0,1433,2018,Rise to Nobility,/boardgame/218293/rise-nobility
6.63,6.258,2722.0,1434,1994,Wildlife Safari,/boardgame/398/wildlife-safari
6.88,6.257,1603.0,1435,2016,The Flow of History,/boardgame/204574/flow-history
6.57,6.256,3428.0,1436,2012,Android: Infiltration,/boardgame/118063/android-infiltration
6.89,6.256,1696.0,1437,2015,Bottom of the 9th,/boardgame/166286/bottom-9th
6.82,6.256,1840.0,1438,2009,Valdora,/boardgame/40769/valdora
6.81,6.255,1752.0,1439,2004,Razzia!,/boardgame/12589/razzia
6.9,6.255,1535.0,1440,2010,Samarkand: Routes to Riches,/boardgame/66214/samarkand-routes-riches
6.91,6.255,1507.0,1441,2008,Pyramid of Pengqueen,/boardgame/36648/pyramid-pengqueen
7.28,6.255,977.0,1442,2013,The Ravens of Thri Sahashri,/boardgame/150293/ravens-thri-sahashri
7.6,6.254,772.0,1443,2017,Sol:  Last Days of a Star,/boardgame/174837/sol-last-days-star
6.99,6.254,1451.0,1444,2009,Horse Fever,/boardgame/58110/horse-fever
7.3,6.254,990.0,1445,2014,1944: Race to the Rhine,/boardgame/148601/1944-race-rhine
6.89,6.254,1585.0,1446,2014,Mythotopia,/boardgame/133632/mythotopia
6.64,6.254,3032.0,1447,2010,DungeonQuest (third edition),/boardgame/71061/dungeonquest-third-edition
7.52,6.253,820.0,1448,2017,Path of Light and Shadow,/boardgame/217398/path-light-and-shadow
7.22,6.218,1017.0,1528,2012,Shadowrift,/boardgame/112092/shadowrift
6.9,6.217,1384.0,1529,2013,Asante,/boardgame/136056/asante
6.72,6.217,1938.0,1530,2014,Greed,/boardgame/151247/greed
6.51,6.217,4657.0,1531,1987,Illuminati (Second Edition),/boardgame/28/illuminati-second-edition
6.67,6.216,2389.0,1532,2009,Age of Conan: The Strategy Board Game,/boardgame/27848/age-conan-strategy-board-game
7.54,6.216,978.0,1533,2016,Warhammer Quest: Silver Tower,/boardgame/197572/warhammer-quest-silver-tower
7.65,6.215,681.0,1534,2017,LYNGK,/boardgame/217083/lyngk
7.15,6.214,1017.0,1535,2016,Glüx,/boardgame/207207/glux
7.09,6.214,1223.0,1536,2014,DungeonQuest Revised Edition,/boardgame/157958/dungeonquest-revised-edition
6.92,6.213,1327.0,1537,2010,Safranito,/boardgame/66849/safranito
6.7,6.213,1849.0,1538,2007,Blockers!,/boardgame/29073/blockers
7.72,6.213,651.0,1539,1995,The Great Battles of Alexander: Deluxe Edition,/boardgame/11057/great-battles-alexander-deluxe-edition
6.79,6.213,1697.0,1540,2010,Lords of Scotland,/boardgame/67888/lords-scotland
7.31,6.213,1019.0,1541,2003,Warmachine,/boardgame/4741/warmachine
6.96,6.212,1431.0,1542,2011,Dungeons & Dragons: Conquest of Nerath Board Game,/boardgame/92044/dungeons-dragons-conquest-nerath-board-game
6.78,6.211,1594.0,1543,2007,Perry Rhodan: The Cosmic League,/boardgame/30367/perry-rhodan-cosmic-league
7.04,6.211,1144.0,1544,2014,Waggle Dance,/boardgame/158572/waggle-dance
6.99,6.211,1225.0,1545,2017,Memoarrr!,/boardgame/230383/memoarrr
7.03,6.21,1074.0,1546,2010,Poseidon,/boardgame/76417/poseidon
7.43,6.21,776.0,1547,2008,Time's Up! Edición Amarilla,/boardgame/38713/times-edicion-amarilla
6.75,6.061,1112.0,2008,2016,The Blood of an Englishman,/boardgame/206504/blood-englishman
8.1,6.061,398.0,2009,2016,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,/boardgame/187687/pathfinder-adventure-card-game-mummys-mask-base-se
